ID_VENTA,FECHA,NÂ°,NOMBRE,CANTIDAD,PRECIO,TOTAL,TIPO_PAGO,TIPO_PAGO_DETALLE,ORIGEN
625,2025-09-25,100,HITT 700ML,2,13.5,27,Efectivo,Efectivo,MIGRACION_BASE
624,2025-09-25,99,CUSQUEÑA LATASA TRIGO,10,6,60,Efectivo,Efectivo,MIGRACION_BASE
623,2025-09-25,97,FOUR LOKO UNI,11,12,132,Efectivo,Efectivo,MIGRACION_BASE
622,2025-09-25,96,SPARK,9,0,0,Efectivo,Efectivo,MIGRACION_BASE
621,2025-09-25,93,FOUR LOKO UNI,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
620,2025-09-25,92,SPARK,5,0,0,Efectivo,Efectivo,MIGRACION_BASE
619,2025-09-25,89,RED BULL,3,9,27,Efectivo,Efectivo,MIGRACION_BASE
618,2025-09-25,88,BAILEYS,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
617,2025-09-25,87,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
616,2025-09-25,80,GIN BEEFEATER PINK,1,87,87,Efectivo,Efectivo,MIGRACION_BASE
615,2025-09-25,79,RUSSKAYA NEUTRO 1L,1,30,30,Efectivo,Efectivo,MIGRACION_BASE
614,2025-09-25,74,SMIRNOFF TAMARINDO,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
613,2025-09-25,71,PISCO JIMENEZ,2,23,46,Efectivo,Efectivo,MIGRACION_BASE
612,2025-09-25,54,TEQUILA JOSE CUERVO DORADO,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
611,2025-09-25,47,FLOR DE CAÑA 4 AÑOS 750 ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
610,2025-09-25,37,CARTAVIO CHATA 250 ML,7,12,84,Efectivo,Efectivo,MIGRACION_BASE
609,2025-09-25,35,CARTAVIO BLACK 750 ML,3,27,81,Efectivo,Efectivo,MIGRACION_BASE
608,2025-09-25,15,JOHNNIE WALKER BLACK LABEL,1,120,120,Efectivo,Efectivo,MIGRACION_BASE
607,2025-09-25,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
606,2025-09-25,4,Vino Queirolo rose,3,19,57,Efectivo,Efectivo,MIGRACION_BASE
605,2025-09-25,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
604,2025-09-25,2,vino hacienda abuelo rose,2,20,40,Efectivo,Efectivo,MIGRACION_BASE
603,2025-09-25,1,Vino Señorio Najar,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
602,2025-09-24,152,BOLSA DE REGALO,5,3,15,Efectivo,Efectivo,MIGRACION_BASE
601,2025-09-24,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
600,2025-09-24,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
599,2025-09-24,149,CIGARROS ESSE (UNIDAD),1,15,15,Efectivo,Efectivo,MIGRACION_BASE
598,2025-09-24,148,CIGARROS PALL MAL (UNIDAD),5,17,85,Efectivo,Efectivo,MIGRACION_BASE
597,2025-09-24,146,CIGARROS LUCKY 20 UNI (UNIDAD),40,26,1040,Efectivo,Efectivo,MIGRACION_BASE
596,2025-09-24,145,CIGARROS LUCKY 10 UNI (CAJAS),5,14,70,Efectivo,Efectivo,MIGRACION_BASE
595,2025-09-24,144,HIELO,17,5,85,Efectivo,Efectivo,MIGRACION_BASE
594,2025-09-24,142,CERVEZA CUZQUEÑA TRIGO620ML CAJ,30,8,240,Efectivo,Efectivo,MIGRACION_BASE
593,2025-09-24,140,CERVEZA PILSEN 620ML CA,32,7,224,Efectivo,Efectivo,MIGRACION_BASE
592,2025-09-24,139,HALLS,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
591,2025-09-24,138,TRIDENT,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
590,2025-09-24,137,PIQUEO,4,2.5,10,Efectivo,Efectivo,MIGRACION_BASE
589,2025-09-24,135,VOLT ENERGIZANTE,37,2.5,92.5,Efectivo,Efectivo,MIGRACION_BASE
588,2025-09-24,134,CERVEZA PILSEN 620ML CA,15,7,105,Efectivo,Efectivo,MIGRACION_BASE
587,2025-09-24,133,HALLS,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
586,2025-09-24,132,TRIDENT,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
585,2025-09-24,131,PEPSI 2L,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
584,2025-09-24,129,AGUA TONICA EVERVESS,1,7.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
583,2025-09-24,128,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
582,2025-09-24,126,SPRITE 2.5L,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
581,2025-09-24,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
580,2025-09-24,122,AGUA CIELO 1L,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
579,2025-09-24,121,AGUA SAN LUIS 600ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
578,2025-09-24,120,AGUA SAN LUIS 2.5L,7,4,28,Efectivo,Efectivo,MIGRACION_BASE
577,2025-09-24,119,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
576,2025-09-24,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
575,2025-09-24,117,AGUA SAN LUIS 600ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
574,2025-09-24,116,AGUA SAN LUIS 2.5L,1,4,4,Efectivo,Efectivo,MIGRACION_BASE
573,2025-09-24,115,COCA COLA 2.5L UNI,6,10,60,Efectivo,Efectivo,MIGRACION_BASE
572,2025-09-24,114,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
571,2025-09-24,113,JUGO GLORIA UNI 1L,6,6,36,Efectivo,Efectivo,MIGRACION_BASE
570,2025-09-24,112,JUGO DEL VALLE UNI 1L,3,6,18,Efectivo,Efectivo,MIGRACION_BASE
569,2025-09-24,111,TRES CRUCES UNI,8,4.5,36,Efectivo,Efectivo,MIGRACION_BASE
568,2025-09-24,110,BOTELLA CUZQUEÑA NEGRA PEQUEÑA UNI,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
567,2025-09-24,109,BOTELLA CUSQUEÑA TRIGO PEQUEÑA UNI,12,5,60,Efectivo,Efectivo,MIGRACION_BASE
566,2025-09-24,107,TRES CRUCES UNI,7,4.5,31.5,Efectivo,Efectivo,MIGRACION_BASE
565,2025-09-24,101,PILSEN LATASA UNIDAD,22,6,132,Efectivo,Efectivo,MIGRACION_BASE
564,2025-09-24,100,HITT 700ML,2,13.5,27,Efectivo,Efectivo,MIGRACION_BASE
563,2025-09-24,99,TABERNERO SOUR,4,21,84,Efectivo,Efectivo,MIGRACION_BASE
562,2025-09-24,98,MIKES UNI,22,6.5,143,Efectivo,Efectivo,MIGRACION_BASE
561,2025-09-24,97,FOUR LOKO UNI,19,12,228,Efectivo,Efectivo,MIGRACION_BASE
560,2025-09-24,96,HITT 700ML,2,13.5,27,Efectivo,Efectivo,MIGRACION_BASE
559,2025-09-24,93,RED BULL,5,9,45,Efectivo,Efectivo,MIGRACION_BASE
558,2025-09-24,92,SPARK,4,0,0,Efectivo,Efectivo,MIGRACION_BASE
557,2025-09-24,90,JAGER 700ML,3,0,0,Efectivo,Efectivo,MIGRACION_BASE
556,2025-09-24,89,FERNET,1,46,46,Efectivo,Efectivo,MIGRACION_BASE
555,2025-09-24,76,SMIRNOFF SANDIA,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
554,2025-09-24,74,SMIRNOFF TAMARINDO,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
553,2025-09-24,65,PISCO MAJES TRADICION ACHOLADO,2,36,72,Efectivo,Efectivo,MIGRACION_BASE
552,2025-09-24,54,TEQUILA JOSE CUERVO DORADO,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
551,2025-09-24,49,FLOR DE CAÑA 7 AÑOS 750 ML,1,58,58,Efectivo,Efectivo,MIGRACION_BASE
550,2025-09-24,47,FLOR DE CAÑA 4 AÑOS 750 ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
549,2025-09-24,43,CARTAVIO SOLERA 750ML,2,80,160,Efectivo,Efectivo,MIGRACION_BASE
548,2025-09-24,42,CARTAVIO RESERVA 750ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
547,2025-09-24,40,CARTAVIO SELECTO 750ML,2,32,64,Efectivo,Efectivo,MIGRACION_BASE
546,2025-09-24,37,CARTAVIO CHATA 250 ML,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
545,2025-09-24,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
544,2025-09-24,34,CARTAVIO BLACK 1L,1,33,33,Efectivo,Efectivo,MIGRACION_BASE
543,2025-09-24,29,SOMETHING SPECIAL,1,51,51,Efectivo,Efectivo,MIGRACION_BASE
542,2025-09-24,24,SOMETHING SPECIAL PACK,1,52,52,Efectivo,Efectivo,MIGRACION_BASE
541,2025-09-24,17,JOHNNIE WALKER DORADO,1,240,240,Efectivo,Efectivo,MIGRACION_BASE
540,2025-09-24,16,JOHNNIE WALKER DOBLE BLACK,2,145,290,Efectivo,Efectivo,MIGRACION_BASE
539,2025-09-24,13,Vino Cuneo 1.5 L,1,24,24,Efectivo,Efectivo,MIGRACION_BASE
538,2025-09-24,11,Vino Higo,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
537,2025-09-24,10,Vino Mistela,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
536,2025-09-24,8,Vino Tabernero rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
535,2025-09-24,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
534,2025-09-24,4,Vino Queirolo rose,2,19,38,Efectivo,Efectivo,MIGRACION_BASE
533,2025-09-22,151,ENCENDEDOR,3,1,3,Efectivo,Efectivo,MIGRACION_BASE
532,2025-09-22,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
531,2025-09-22,149,CIGARROS ESSE (UNIDAD),3,15,45,Efectivo,Efectivo,MIGRACION_BASE
530,2025-09-22,146,CIGARROS LUCKY 20 UNI (UNIDAD),8,26,208,Efectivo,Efectivo,MIGRACION_BASE
529,2025-09-22,145,ENCENDEDOR,4,1,4,Efectivo,Efectivo,MIGRACION_BASE
528,2025-09-22,144,HIELO,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
527,2025-09-22,143,CIGARROS ESSE (UNIDAD),2,15,30,Efectivo,Efectivo,MIGRACION_BASE
526,2025-09-22,142,CIGARROS PALL MAL (UNIDAD),23,17,391,Efectivo,Efectivo,MIGRACION_BASE
525,2025-09-22,141,MARLBORO CANELA,3,26,78,Efectivo,Efectivo,MIGRACION_BASE
524,2025-09-22,140,CERVEZA PILSEN 620ML CA,37,7,259,Efectivo,Efectivo,MIGRACION_BASE
523,2025-09-22,139,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
522,2025-09-22,138,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
521,2025-09-22,137,PIQUEO,3,2.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
520,2025-09-22,134,CERVEZA PILSEN 620ML CA,21,7,147,Efectivo,Efectivo,MIGRACION_BASE
519,2025-09-22,133,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
518,2025-09-22,132,TRIDENT,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
517,2025-09-22,131,PIQUEO,3,2.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
516,2025-09-22,130,360 ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
515,2025-09-22,128,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
514,2025-09-22,127,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
513,2025-09-22,126,SPRITE 2.5L,3,8,24,Efectivo,Efectivo,MIGRACION_BASE
512,2025-09-22,125,AGUA TONICA EVERVESS,2,7.5,15,Efectivo,Efectivo,MIGRACION_BASE
511,2025-09-22,124,GINGER EVERVESS,3,6.5,19.5,Efectivo,Efectivo,MIGRACION_BASE
510,2025-09-22,122,AGUA CIELO 1L,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
509,2025-09-22,121,AGUA SAN LUIS 600ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
508,2025-09-22,120,AGUA SAN LUIS 2.5L,3,4,12,Efectivo,Efectivo,MIGRACION_BASE
507,2025-09-22,119,"AGUA CIELO 2,5L",2,4,8,Efectivo,Efectivo,MIGRACION_BASE
506,2025-09-22,118,AGUA CIELO 1L,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
505,2025-09-22,116,AGUA SAN LUIS 2.5L,1,4,4,Efectivo,Efectivo,MIGRACION_BASE
504,2025-09-22,115,COCA COLA 2.5L UNI,8,10,80,Efectivo,Efectivo,MIGRACION_BASE
503,2025-09-22,114,COCA 600 ML,3,3.5,10.5,Efectivo,Efectivo,MIGRACION_BASE
502,2025-09-22,113,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
501,2025-09-22,112,COCA COLA  3L. UNI,3,13,39,Efectivo,Efectivo,MIGRACION_BASE
500,2025-09-22,111,COCA COLA 2.5L UNI,6,10,60,Efectivo,Efectivo,MIGRACION_BASE
499,2025-09-22,109,JUGO GLORIA UNI 1L,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
498,2025-09-22,107,TRES CRUCES UNI,8,4.5,36,Efectivo,Efectivo,MIGRACION_BASE
497,2025-09-22,105,CORONA UNI,12,5.5,66,Efectivo,Efectivo,MIGRACION_BASE
496,2025-09-22,104,PILSEN BOTELLA PEQUEÑA UNI,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
495,2025-09-22,103,CUSQUEÑA LATASA TRIGO,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
494,2025-09-22,102,PILSEN LATA 325ML PEQUEÑA,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
493,2025-09-22,101,PILSEN LATASA UNIDAD,14,6,84,Efectivo,Efectivo,MIGRACION_BASE
492,2025-09-22,98,MIKES UNI,11,6.5,71.5,Efectivo,Efectivo,MIGRACION_BASE
491,2025-09-22,97,PILSEN LATASA UNIDAD,13,6,78,Efectivo,Efectivo,MIGRACION_BASE
490,2025-09-22,96,SPARK,3,0,0,Efectivo,Efectivo,MIGRACION_BASE
489,2025-09-22,95,TABERNERO SOUR,2,21,42,Efectivo,Efectivo,MIGRACION_BASE
488,2025-09-22,94,MIKES UNI,8,6.5,52,Efectivo,Efectivo,MIGRACION_BASE
487,2025-09-22,93,FOUR LOKO UNI,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
486,2025-09-22,92,SPARK,16,0,0,Efectivo,Efectivo,MIGRACION_BASE
485,2025-09-22,86,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
484,2025-09-22,85,FERNET,2,46,92,Efectivo,Efectivo,MIGRACION_BASE
483,2025-09-22,83,GIN BOTICARIO FRUTOS ROJOS,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
482,2025-09-22,76,RUSSKAYA NEUTRO 750ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
481,2025-09-22,73,SMIRNOFF LATA,1,8.5,8.5,Efectivo,Efectivo,MIGRACION_BASE
480,2025-09-22,72,SMIRNOFF SANDIA,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
479,2025-09-22,71,SMIRNOFF MANZANA,2,38,76,Efectivo,Efectivo,MIGRACION_BASE
478,2025-09-22,70,SMIRNOFF NEUTRO,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
477,2025-09-22,68,PISCO QUEIROLO ACHOLADO,1,34.5,34.5,Efectivo,Efectivo,MIGRACION_BASE
476,2025-09-22,65,PISCO MAJES TRADICION ACHOLADO,1,36,36,Efectivo,Efectivo,MIGRACION_BASE
475,2025-09-22,60,PISCO TABERNERO ACHOLADO,1,36,36,Efectivo,Efectivo,MIGRACION_BASE
474,2025-09-22,51,BARCELO 1L,1,55,55,Efectivo,Efectivo,MIGRACION_BASE
473,2025-09-22,47,FLOR DE CAÑA 4 AÑOS 750 ML,3,40,120,Efectivo,Efectivo,MIGRACION_BASE
472,2025-09-22,45,FLOR DE CAÑA 4 AÑOS 1L,1,45,45,Efectivo,Efectivo,MIGRACION_BASE
471,2025-09-22,42,CARTAVIO RESERVA 750ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
470,2025-09-22,41,CARTAVIO SELECTO 1 LITRO,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
469,2025-09-22,40,CARTAVIO SELECTO 750ML,3,32,96,Efectivo,Efectivo,MIGRACION_BASE
468,2025-09-22,39,CARTAVIO BLANCO 750ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
467,2025-09-22,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
466,2025-09-22,35,CARTAVIO BLACK 750 ML,3,27,81,Efectivo,Efectivo,MIGRACION_BASE
465,2025-09-22,34,CARTAVIO BLACK 1L,1,33,33,Efectivo,Efectivo,MIGRACION_BASE
464,2025-09-22,26,JACK DANIELS DORADO HONEY,1,89,89,Efectivo,Efectivo,MIGRACION_BASE
463,2025-09-22,24,BALLANTINES PACK,1,54,54,Efectivo,Efectivo,MIGRACION_BASE
462,2025-09-22,20,CHIVAS 12 AÑOS,1,95,95,Efectivo,Efectivo,MIGRACION_BASE
461,2025-09-22,12,Vino Cuneo 750 ml,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
460,2025-09-22,10,Vino Mistela,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
459,2025-09-22,8,Vino Tabernero rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
458,2025-09-22,7,Vino Tabernero borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
457,2025-09-22,5,Vino Queirolo borgoña,3,19,57,Efectivo,Efectivo,MIGRACION_BASE
456,2025-09-22,3,Vino Hacienda Abuelo borgoña,4,20,80,Efectivo,Efectivo,MIGRACION_BASE
455,2025-09-22,2,vino hacienda abuelo rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
454,2025-09-21,149,CIGARROS ESSE (UNIDAD),20,15,300,Efectivo,Efectivo,MIGRACION_BASE
453,2025-09-21,146,CIGARROS LUCKY 20 UNI (UNIDAD),14,26,364,Efectivo,Efectivo,MIGRACION_BASE
452,2025-09-21,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
451,2025-09-21,144,HIELO,11,5,55,Efectivo,Efectivo,MIGRACION_BASE
450,2025-09-21,143,CERVEZA PILSEN 1L,7,0,0,Efectivo,Efectivo,MIGRACION_BASE
449,2025-09-21,142,CIGARROS PALL MAL (UNIDAD),6,17,102,Efectivo,Efectivo,MIGRACION_BASE
448,2025-09-21,141,MARLBORO CANELA,4,26,104,Efectivo,Efectivo,MIGRACION_BASE
447,2025-09-21,140,CERVEZA PILSEN 620ML CA,40,7,280,Efectivo,Efectivo,MIGRACION_BASE
446,2025-09-21,139,HALLS,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
445,2025-09-21,138,HIELO,4,5,20,Efectivo,Efectivo,MIGRACION_BASE
444,2025-09-21,135,CERVEZA AREQUIPEÑA 620ML CAJ,9,7,63,Efectivo,Efectivo,MIGRACION_BASE
443,2025-09-21,134,GATORADE,17,2.5,42.5,Efectivo,Efectivo,MIGRACION_BASE
442,2025-09-21,133,HALLS,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
441,2025-09-21,132,TRIDENT,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
440,2025-09-21,131,PIQUEO,4,2.5,10,Efectivo,Efectivo,MIGRACION_BASE
439,2025-09-21,130,SPRITE 2.5L,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
438,2025-09-21,127,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
437,2025-09-21,126,SPRITE 2.5L,5,8,40,Efectivo,Efectivo,MIGRACION_BASE
436,2025-09-21,124,GINGER EVERVESS,3,6.5,19.5,Efectivo,Efectivo,MIGRACION_BASE
435,2025-09-21,123,"AGUA CIELO 2,5L",2,4,8,Efectivo,Efectivo,MIGRACION_BASE
434,2025-09-21,122,AGUA SOCOSANI 1.5L,1,4,4,Efectivo,Efectivo,MIGRACION_BASE
433,2025-09-21,120,AGUA CIELO 600 ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
432,2025-09-21,119,INKA 600 ML,5,3.5,17.5,Efectivo,Efectivo,MIGRACION_BASE
431,2025-09-21,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
430,2025-09-21,117,AGUA SAN LUIS 600ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
429,2025-09-21,116,AGUA SAN LUIS 2.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
428,2025-09-21,115,INKA 600 ML,4,3.5,14,Efectivo,Efectivo,MIGRACION_BASE
427,2025-09-21,114,COCA 600 ML,5,3.5,17.5,Efectivo,Efectivo,MIGRACION_BASE
426,2025-09-21,113,JUGO GLORIA UNI 1L,4,6,24,Efectivo,Efectivo,MIGRACION_BASE
425,2025-09-21,112,COCA COLA  3L. UNI,3,13,39,Efectivo,Efectivo,MIGRACION_BASE
424,2025-09-21,111,TRES CRUCES UNI,9,4.5,40.5,Efectivo,Efectivo,MIGRACION_BASE
423,2025-09-21,110,JUGO WATTS UNI 1l,3,6.5,19.5,Efectivo,Efectivo,MIGRACION_BASE
422,2025-09-21,109,JUGO GLORIA UNI 1L,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
421,2025-09-21,108,JUGO DEL VALLE UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
420,2025-09-21,107,TRES CRUCES UNI,25,4.5,112.5,Efectivo,Efectivo,MIGRACION_BASE
419,2025-09-21,105,BOTELLA CUSQUEÑA TRIGO PEQUEÑA UNI,12,5,60,Efectivo,Efectivo,MIGRACION_BASE
418,2025-09-21,104,LATA CUSQUEÑA NEGRA UNI,18,5.5,99,Efectivo,Efectivo,MIGRACION_BASE
417,2025-09-21,102,PILSEN LATA 325ML PEQUEÑA,7,5,35,Efectivo,Efectivo,MIGRACION_BASE
416,2025-09-21,98,MIKES UNI,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
415,2025-09-21,97,PILSEN LATASA UNIDAD,16,6,96,Efectivo,Efectivo,MIGRACION_BASE
414,2025-09-21,94,MIKES UNI,9,6.5,58.5,Efectivo,Efectivo,MIGRACION_BASE
413,2025-09-21,93,FOUR LOKO UNI,8,12,96,Efectivo,Efectivo,MIGRACION_BASE
412,2025-09-21,92,SPARK,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
411,2025-09-21,90,MONSTER,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
410,2025-09-21,86,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
409,2025-09-21,76,RUSSKAYA NEUTRO 750ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
408,2025-09-21,74,SMIRNOFF TAMARINDO,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
407,2025-09-21,71,SMIRNOFF MANZANA,5,38,190,Efectivo,Efectivo,MIGRACION_BASE
406,2025-09-21,70,SMIRNOFF NEUTRO,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
405,2025-09-21,54,TEQUILA JOSE CUERVO DORADO,3,62,186,Efectivo,Efectivo,MIGRACION_BASE
404,2025-09-21,49,FLOR DE CAÑA 7 AÑOS 750 ML,1,58,58,Efectivo,Efectivo,MIGRACION_BASE
403,2025-09-21,47,FLOR DE CAÑA 4 AÑOS 750 ML,4,40,160,Efectivo,Efectivo,MIGRACION_BASE
402,2025-09-21,42,CARTAVIO RESERVA 750ML,2,40,80,Efectivo,Efectivo,MIGRACION_BASE
401,2025-09-21,37,CARTAVIO CHATA 250 ML,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
400,2025-09-21,36,CARTAVIO PETACA 125ML,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
399,2025-09-21,35,CARTAVIO BLACK 750 ML,3,27,81,Efectivo,Efectivo,MIGRACION_BASE
398,2025-09-21,34,CARTAVIO BLACK 1L,1,33,33,Efectivo,Efectivo,MIGRACION_BASE
397,2025-09-21,14,JOHNNIE WALKER RED LABEL,1,54,54,Efectivo,Efectivo,MIGRACION_BASE
396,2025-09-21,5,Vino Queirolo borgoña,2,19,38,Efectivo,Efectivo,MIGRACION_BASE
395,2025-09-21,4,Vino Queirolo rose,2,19,38,Efectivo,Efectivo,MIGRACION_BASE
394,2025-09-21,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
393,2025-09-21,1,Vino Señorio Najar,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
392,2025-09-20,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
391,2025-09-20,150,CIGARROS GOLDEN CAJAS (- 2uni),2,4,8,Efectivo,Efectivo,MIGRACION_BASE
390,2025-09-20,146,CIGARROS LUCKY 20 UNI (UNIDAD),12,26,312,Efectivo,Efectivo,MIGRACION_BASE
389,2025-09-20,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
388,2025-09-20,144,HIELO,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
387,2025-09-20,142,CIGARROS PALL MAL (UNIDAD),3,17,51,Efectivo,Efectivo,MIGRACION_BASE
386,2025-09-20,140,CERVEZA PILSEN 620ML CA,41,7,287,Efectivo,Efectivo,MIGRACION_BASE
385,2025-09-20,139,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
384,2025-09-20,138,HIELO,2,5,10,Efectivo,Efectivo,MIGRACION_BASE
383,2025-09-20,137,PIQUEO,4,2.5,10,Efectivo,Efectivo,MIGRACION_BASE
382,2025-09-20,136,CERVEZA CUZQUEÑA TRIGO620ML CAJ,10,7.5,75,Efectivo,Efectivo,MIGRACION_BASE
381,2025-09-20,135,CERVEZA AREQUIPEÑA 620ML CAJ,4,7,28,Efectivo,Efectivo,MIGRACION_BASE
380,2025-09-20,134,CERVEZA PILSEN 620ML CA,30,7,210,Efectivo,Efectivo,MIGRACION_BASE
379,2025-09-20,133,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
378,2025-09-20,132,TRIDENT,5,1.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
377,2025-09-20,131,PIQUEO,6,2.5,15,Efectivo,Efectivo,MIGRACION_BASE
376,2025-09-20,127,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
375,2025-09-20,125,AGUA TONICA EVERVESS,1,7.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
374,2025-09-20,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
373,2025-09-20,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
